[2026-04-05T23:23:37.728+08:00] model usage detail: {"prompt_tokens":8900,"completion_tokens":133,"total_tokens":9033,"completion_tokens_details":{"text_tokens":133},"prompt_tokens_details":{"image_tokens":1002,"text_tokens":7898}}
[2026-04-05T23:23:44.864+08:00] model usage detail: {"prompt_tokens":7627,"completion_tokens":47,"total_tokens":7674,"completion_tokens_details":{"text_tokens":47},"prompt_tokens_details":{"image_tokens":1002,"text_tokens":6625}}
[2026-04-05T23:23:49.264+08:00] model usage detail: {"prompt_tokens":9224,"completion_tokens":136,"total_tokens":9360,"completion_tokens_details":{"text_tokens":136},"prompt_tokens_details":{"image_tokens":1002,"text_tokens":8222}}
[2026-04-05T23:24:00.169+08:00] model usage detail: {"prompt_tokens":6756,"completion_tokens":168,"total_tokens":6924,"completion_tokens_details":{"text_tokens":168},"prompt_tokens_details":{"image_tokens":1002,"text_tokens":5754}}
[2026-04-05T23:24:06.187+08:00] model usage detail: {"prompt_tokens":9565,"completion_tokens":133,"total_tokens":9698,"completion_tokens_details":{"text_tokens":133},"prompt_tokens_details":{"image_tokens":1002,"text_tokens":8563}}
[2026-04-05T23:24:13.903+08:00] model usage detail: {"prompt_tokens":7011,"completion_tokens":70,"total_tokens":7081,"completion_tokens_details":{"text_tokens":70},"prompt_tokens_details":{"image_tokens":1002,"text_tokens":6009}}
[2026-04-05T23:24:15.884+08:00] model usage detail: {"prompt_tokens":9915,"completion_tokens":136,"total_tokens":10051,"completion_tokens_details":{"text_tokens":136},"prompt_tokens_details":{"image_tokens":1002,"text_tokens":8913}}
[2026-04-05T23:24:31.496+08:00] model usage detail: {"prompt_tokens":10282,"completion_tokens":133,"total_tokens":10415,"completion_tokens_details":{"text_tokens":133},"prompt_tokens_details":{"image_tokens":1002,"text_tokens":9280}}
[2026-04-05T23:24:31.818+08:00] model usage detail: {"prompt_tokens":1726,"completion_tokens":203,"total_tokens":1929,"completion_tokens_details":{"text_tokens":203},"prompt_tokens_details":{"image_tokens":1002,"text_tokens":724}}
[2026-04-05T23:24:40.056+08:00] model usage detail: {"prompt_tokens":10658,"completion_tokens":136,"total_tokens":10794,"completion_tokens_details":{"text_tokens":136},"prompt_tokens_details":{"image_tokens":1002,"text_tokens":9656}}
[2026-04-05T23:24:44.498+08:00] model usage detail: {"prompt_tokens":6762,"completion_tokens":197,"total_tokens":6959,"completion_tokens_details":{"text_tokens":197},"prompt_tokens_details":{"image_tokens":1002,"text_tokens":5760}}
[2026-04-05T23:24:51.168+08:00] model usage detail: {"prompt_tokens":11051,"completion_tokens":133,"total_tokens":11184,"completion_tokens_details":{"text_tokens":133},"prompt_tokens_details":{"image_tokens":1002,"text_tokens":10049}}
[2026-04-05T23:24:54.859+08:00] model usage detail: {"prompt_tokens":7052,"completion_tokens":133,"total_tokens":7185,"completion_tokens_details":{"text_tokens":133},"prompt_tokens_details":{"image_tokens":1002,"text_tokens":6050}}
[2026-04-05T23:25:02.182+08:00] model usage detail: {"prompt_tokens":11453,"completion_tokens":136,"total_tokens":11589,"completion_tokens_details":{"text_tokens":136},"prompt_tokens_details":{"image_tokens":1002,"text_tokens":10451}}
[2026-04-05T23:25:08.921+08:00] model usage detail: {"prompt_tokens":1717,"completion_tokens":149,"total_tokens":1866,"completion_tokens_details":{"text_tokens":149},"prompt_tokens_details":{"image_tokens":1002,"text_tokens":715}}
[2026-04-05T23:25:12.141+08:00] model usage detail: {"prompt_tokens":11872,"completion_tokens":133,"total_tokens":12005,"completion_tokens_details":{"text_tokens":133},"prompt_tokens_details":{"image_tokens":1002,"text_tokens":10870}}
[2026-04-05T23:25:20.495+08:00] model usage detail: {"prompt_tokens":12300,"completion_tokens":136,"total_tokens":12436,"completion_tokens_details":{"text_tokens":136},"prompt_tokens_details":{"image_tokens":1002,"text_tokens":11298}}
[2026-04-05T23:25:35.515+08:00] model usage detail: {"prompt_tokens":12745,"completion_tokens":133,"total_tokens":12878,"completion_tokens_details":{"text_tokens":133},"prompt_tokens_details":{"image_tokens":1002,"text_tokens":11743}}
[2026-04-05T23:25:44.452+08:00] model usage detail: {"prompt_tokens":13199,"completion_tokens":136,"total_tokens":13335,"completion_tokens_details":{"text_tokens":136},"prompt_tokens_details":{"image_tokens":1002,"text_tokens":12197}}
[2026-04-05T23:26:00.694+08:00] model usage detail: {"prompt_tokens":13670,"completion_tokens":133,"total_tokens":13803,"completion_tokens_details":{"text_tokens":133},"prompt_tokens_details":{"image_tokens":1002,"text_tokens":12668}}
[2026-04-05T23:29:17.358+08:00] model usage detail: {"prompt_tokens":1696,"completion_tokens":55,"total_tokens":1751,"completion_tokens_details":{"text_tokens":55},"prompt_tokens_details":{"image_tokens":1002,"text_tokens":694}}
[2026-04-05T23:29:17.854+08:00] model usage detail: {"prompt_tokens":1696,"completion_tokens":57,"total_tokens":1753,"completion_tokens_details":{"text_tokens":57},"prompt_tokens_details":{"image_tokens":1002,"text_tokens":694}}
[2026-04-05T23:29:19.080+08:00] model usage detail: {"prompt_tokens":6748,"completion_tokens":160,"total_tokens":6908,"completion_tokens_details":{"text_tokens":160},"prompt_tokens_details":{"image_tokens":1002,"text_tokens":5746}}
[2026-04-05T23:29:22.323+08:00] model usage detail: {"prompt_tokens":6748,"completion_tokens":159,"total_tokens":6907,"completion_tokens_details":{"text_tokens":159},"prompt_tokens_details":{"image_tokens":1002,"text_tokens":5746}}
[2026-04-05T23:29:30.602+08:00] model usage detail: {"prompt_tokens":6752,"completion_tokens":134,"total_tokens":6886,"completion_tokens_details":{"text_tokens":134},"prompt_tokens_details":{"image_tokens":1002,"text_tokens":5750}}
[2026-04-05T23:29:33.799+08:00] model usage detail: {"prompt_tokens":6751,"completion_tokens":129,"total_tokens":6880,"completion_tokens_details":{"text_tokens":129},"prompt_tokens_details":{"image_tokens":1002,"text_tokens":5749}}
[2026-04-05T23:29:36.982+08:00] model usage detail: {"prompt_tokens":7002,"completion_tokens":169,"total_tokens":7171,"completion_tokens_details":{"text_tokens":169},"prompt_tokens_details":{"image_tokens":1002,"text_tokens":6000}}
[2026-04-05T23:29:37.995+08:00] model usage detail: {"prompt_tokens":7005,"completion_tokens":125,"total_tokens":7130,"completion_tokens_details":{"text_tokens":125},"prompt_tokens_details":{"image_tokens":1002,"text_tokens":6003}}
[2026-04-05T23:29:43.751+08:00] model usage detail: {"prompt_tokens":6974,"completion_tokens":73,"total_tokens":7047,"completion_tokens_details":{"text_tokens":73},"prompt_tokens_details":{"image_tokens":1002,"text_tokens":5972}}
[2026-04-05T23:29:45.108+08:00] model usage detail: {"prompt_tokens":7236,"completion_tokens":74,"total_tokens":7310,"completion_tokens_details":{"text_tokens":74},"prompt_tokens_details":{"image_tokens":1002,"text_tokens":6234}}
[2026-04-05T23:29:45.350+08:00] model usage detail: {"prompt_tokens":6963,"completion_tokens":86,"total_tokens":7049,"completion_tokens_details":{"text_tokens":86},"prompt_tokens_details":{"image_tokens":1002,"text_tokens":5961}}
[2026-04-05T23:29:53.957+08:00] model usage detail: {"prompt_tokens":6752,"completion_tokens":135,"total_tokens":6887,"completion_tokens_details":{"text_tokens":135},"prompt_tokens_details":{"image_tokens":1002,"text_tokens":5750}}
[2026-04-05T23:29:54.703+08:00] model usage detail: {"prompt_tokens":1720,"completion_tokens":100,"total_tokens":1820,"completion_tokens_details":{"text_tokens":100},"prompt_tokens_details":{"image_tokens":1002,"text_tokens":718}}
[2026-04-05T23:29:57.337+08:00] model usage detail: {"prompt_tokens":1723,"completion_tokens":78,"total_tokens":1801,"completion_tokens_details":{"text_tokens":78},"prompt_tokens_details":{"image_tokens":1002,"text_tokens":721}}
[2026-04-05T23:30:01.006+08:00] model usage detail: {"prompt_tokens":6977,"completion_tokens":95,"total_tokens":7072,"completion_tokens_details":{"text_tokens":95},"prompt_tokens_details":{"image_tokens":1002,"text_tokens":5975}}
[2026-04-05T23:30:04.573+08:00] model usage detail: {"prompt_tokens":7274,"completion_tokens":142,"total_tokens":7416,"completion_tokens_details":{"text_tokens":142},"prompt_tokens_details":{"image_tokens":1002,"text_tokens":6272}}
[2026-04-05T23:30:17.783+08:00] model usage detail: {"prompt_tokens":7169,"completion_tokens":69,"total_tokens":7238,"completion_tokens_details":{"text_tokens":69},"prompt_tokens_details":{"image_tokens":1002,"text_tokens":6167}}
[2026-04-05T23:30:21.630+08:00] model usage detail: {"prompt_tokens":7532,"completion_tokens":163,"total_tokens":7695,"completion_tokens_details":{"text_tokens":163},"prompt_tokens_details":{"image_tokens":1002,"text_tokens":6530}}
[2026-04-05T23:30:31.493+08:00] model usage detail: {"prompt_tokens":6751,"completion_tokens":147,"total_tokens":6898,"completion_tokens_details":{"text_tokens":147},"prompt_tokens_details":{"image_tokens":1002,"text_tokens":5749}}
[2026-04-05T23:30:36.393+08:00] model usage detail: {"prompt_tokens":7821,"completion_tokens":163,"total_tokens":7984,"completion_tokens_details":{"text_tokens":163},"prompt_tokens_details":{"image_tokens":1002,"text_tokens":6819}}
[2026-04-05T23:30:40.183+08:00] model usage detail: {"prompt_tokens":6988,"completion_tokens":87,"total_tokens":7075,"completion_tokens_details":{"text_tokens":87},"prompt_tokens_details":{"image_tokens":1002,"text_tokens":5986}}
[2026-04-05T23:30:50.340+08:00] model usage detail: {"prompt_tokens":7173,"completion_tokens":70,"total_tokens":7243,"completion_tokens_details":{"text_tokens":70},"prompt_tokens_details":{"image_tokens":1002,"text_tokens":6171}}
[2026-04-05T23:30:58.559+08:00] model usage detail: {"prompt_tokens":6758,"completion_tokens":143,"total_tokens":6901,"completion_tokens_details":{"text_tokens":143},"prompt_tokens_details":{"image_tokens":1002,"text_tokens":5756}}
[2026-04-05T23:30:59.625+08:00] model usage detail: {"prompt_tokens":8132,"completion_tokens":163,"total_tokens":8295,"completion_tokens_details":{"text_tokens":163},"prompt_tokens_details":{"image_tokens":1002,"text_tokens":7130}}
[2026-04-05T23:31:14.839+08:00] model usage detail: {"prompt_tokens":8453,"completion_tokens":163,"total_tokens":8616,"completion_tokens_details":{"text_tokens":163},"prompt_tokens_details":{"image_tokens":1002,"text_tokens":7451}}
[2026-04-05T23:31:22.728+08:00] model usage detail: {"prompt_tokens":6984,"completion_tokens":76,"total_tokens":7060,"completion_tokens_details":{"text_tokens":76},"prompt_tokens_details":{"image_tokens":1002,"text_tokens":5982}}
[2026-04-05T23:31:29.702+08:00] model usage detail: {"prompt_tokens":8784,"completion_tokens":163,"total_tokens":8947,"completion_tokens_details":{"text_tokens":163},"prompt_tokens_details":{"image_tokens":1002,"text_tokens":7782}}
[2026-04-05T23:31:34.875+08:00] model usage detail: {"prompt_tokens":1718,"completion_tokens":73,"total_tokens":1791,"completion_tokens_details":{"text_tokens":73},"prompt_tokens_details":{"image_tokens":1002,"text_tokens":716}}
[2026-04-05T23:31:43.825+08:00] model usage detail: {"prompt_tokens":9137,"completion_tokens":163,"total_tokens":9300,"completion_tokens_details":{"text_tokens":163},"prompt_tokens_details":{"image_tokens":1002,"text_tokens":8135}}
[2026-04-05T23:31:51.474+08:00] model usage detail: {"prompt_tokens":6758,"completion_tokens":177,"total_tokens":6935,"completion_tokens_details":{"text_tokens":177},"prompt_tokens_details":{"image_tokens":1002,"text_tokens":5756}}
[2026-04-05T23:31:53.766+08:00] model usage detail: {"prompt_tokens":9500,"completion_tokens":163,"total_tokens":9663,"completion_tokens_details":{"text_tokens":163},"prompt_tokens_details":{"image_tokens":1002,"text_tokens":8498}}
[2026-04-05T23:31:59.773+08:00] model usage detail: {"prompt_tokens":7030,"completion_tokens":103,"total_tokens":7133,"completion_tokens_details":{"text_tokens":103},"prompt_tokens_details":{"image_tokens":1002,"text_tokens":6028}}
[2026-04-05T23:32:06.544+08:00] model usage detail: {"prompt_tokens":9877,"completion_tokens":163,"total_tokens":10040,"completion_tokens_details":{"text_tokens":163},"prompt_tokens_details":{"image_tokens":1002,"text_tokens":8875}}
[2026-04-05T23:32:10.288+08:00] model usage detail: {"prompt_tokens":6754,"completion_tokens":142,"total_tokens":6896,"completion_tokens_details":{"text_tokens":142},"prompt_tokens_details":{"image_tokens":1002,"text_tokens":5752}}
[2026-04-05T23:32:27.612+08:00] model usage detail: {"prompt_tokens":6983,"completion_tokens":138,"total_tokens":7121,"completion_tokens_details":{"text_tokens":138},"prompt_tokens_details":{"image_tokens":1002,"text_tokens":5981}}
[2026-04-05T23:32:29.654+08:00] model usage detail: {"prompt_tokens":10268,"completion_tokens":163,"total_tokens":10431,"completion_tokens_details":{"text_tokens":163},"prompt_tokens_details":{"image_tokens":1002,"text_tokens":9266}}
[2026-04-05T23:32:37.118+08:00] model usage detail: {"prompt_tokens":7217,"completion_tokens":60,"total_tokens":7277,"completion_tokens_details":{"text_tokens":60},"prompt_tokens_details":{"image_tokens":1002,"text_tokens":6215}}
[2026-04-05T23:32:40.942+08:00] model usage detail: {"prompt_tokens":10673,"completion_tokens":163,"total_tokens":10836,"completion_tokens_details":{"text_tokens":163},"prompt_tokens_details":{"image_tokens":1002,"text_tokens":9671}}
[2026-04-05T23:32:44.755+08:00] model usage detail: {"prompt_tokens":6752,"completion_tokens":137,"total_tokens":6889,"completion_tokens_details":{"text_tokens":137},"prompt_tokens_details":{"image_tokens":1002,"text_tokens":5750}}
[2026-04-05T23:32:54.147+08:00] model usage detail: {"prompt_tokens":11092,"completion_tokens":163,"total_tokens":11255,"completion_tokens_details":{"text_tokens":163},"prompt_tokens_details":{"image_tokens":1002,"text_tokens":10090}}
[2026-04-05T23:32:57.265+08:00] model usage detail: {"prompt_tokens":6979,"completion_tokens":64,"total_tokens":7043,"completion_tokens_details":{"text_tokens":64},"prompt_tokens_details":{"image_tokens":1002,"text_tokens":5977}}
[2026-04-05T23:33:09.674+08:00] model usage detail: {"prompt_tokens":11521,"completion_tokens":163,"total_tokens":11684,"completion_tokens_details":{"text_tokens":163},"prompt_tokens_details":{"image_tokens":1002,"text_tokens":10519}}
[2026-04-05T23:33:11.353+08:00] model usage detail: {"prompt_tokens":1726,"completion_tokens":123,"total_tokens":1849,"completion_tokens_details":{"text_tokens":123},"prompt_tokens_details":{"image_tokens":1002,"text_tokens":724}}
